YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,SCHEDULED_TIME,DISTANCE,SCHEDULED_ARRIVAL,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY,ARRIVAL_DELAY,DEPART_TEMP,DEPART_HUMIDITY,DEPART_WINDIR,DEPART_WIND,DEPART_PRECIP,ARRIVAL_TEMP,ARRIVAL_HUMIDITY,ARRIVAL_WINDIR,ARRIVAL_WIND,ARRIVAL_PRECIP
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
2015,3,9,1,US,610,SFO,PHX,600,115,651,755,0,0,,,,,,,0,51,100,SW,6,0,59,46,E,7,0
